user_id,signup_date,signup_month,acquisition_channel,city_tier,age_bracket,risk_profile
NV400358,2026-01-28,2026-01,Organic App Store,Tier 2,45-54,Aggressive
NV400359,2026-01-19,2026-01,Influencer/Content,Tier 1,45-54,Moderate
NV400360,2026-01-15,2026-01,Referral,Tier 2,25-34,Moderate
NV400361,2026-01-27,2026-01,Organic App Store,Tier 1,25-34,Conservative
NV400362,2026-01-26,2026-01,Paid Ads,Tier 3,35-44,Aggressive
NV400363,2026-01-01,2026-01,Paid Ads,Tier 2,55+,Moderate
NV400364,2026-01-20,2026-01,Paid Ads,Tier 3,25-34,Moderate
NV400365,2026-01-08,2026-01,Paid Ads,Tier 2,35-44,Conservative
NV400366,2026-01-30,2026-01,Influencer/Content,Tier 1,25-34,Aggressive
NV400367,2026-01-05,2026-01,Referral,Tier 1,45-54,Moderate
NV400368,2026-01-26,2026-01,Influencer/Content,Tier 2,18-24,Moderate
NV400369,2026-01-27,2026-01,Influencer/Content,Tier 1,25-34,Conservative
NV400370,2026-01-12,2026-01,Paid Ads,Tier 1,25-34,Aggressive
NV400371,2026-01-26,2026-01,Paid Ads,Tier 1,35-44,Conservative
NV400372,2026-01-02,2026-01,Referral,Tier 1,18-24,Moderate
NV400373,2026-01-21,2026-01,Paid Ads,Tier 1,35-44,Conservative
NV400374,2026-01-12,2026-01,Referral,Tier 2,35-44,Conservative
NV400375,2026-01-06,2026-01,Referral,Tier 1,25-34,Moderate
NV400376,2026-01-07,2026-01,Influencer/Content,Tier 3,25-34,Moderate
NV400377,2026-01-23,2026-01,Referral,Tier 1,25-34,Moderate
NV400378,2026-01-02,2026-01,Organic App Store,Tier 1,25-34,Moderate
NV400379,2026-01-19,2026-01,Organic App Store,Tier 1,35-44,Moderate
NV400380,2026-01-29,2026-01,Paid Ads,Tier 1,35-44,Moderate
NV400381,2026-01-23,2026-01,Organic App Store,Tier 1,35-44,Conservative
NV400382,2026-01-29,2026-01,Paid Ads,Tier 2,25-34,Aggressive
NV400383,2026-01-14,2026-01,Referral,Tier 1,35-44,Aggressive
NV400384,2026-01-18,2026-01,Paid Ads,Tier 1,25-34,Moderate
NV400385,2026-01-21,2026-01,Paid Ads,Tier 3,25-34,Aggressive
NV400386,2026-01-26,2026-01,Referral,Tier 2,25-34,Moderate
NV400387,2026-01-30,2026-01,Organic App Store,Tier 3,25-34,Aggressive
NV400388,2026-01-03,2026-01,Influencer/Content,Tier 1,25-34,Moderate
NV400389,2026-01-30,2026-01,Organic App Store,Tier 1,25-34,Moderate
NV400390,2026-01-30,2026-01,Organic App Store,Tier 2,25-34,Conservative
NV400391,2026-01-28,2026-01,Influencer/Content,Tier 2,25-34,Moderate
NV400392,2026-01-07,2026-01,Organic App Store,Tier 2,25-34,Conservative
NV400393,2026-01-02,2026-01,Paid Ads,Tier 1,18-24,Moderate
NV400394,2026-01-13,2026-01,Organic App Store,Tier 3,45-54,Moderate
NV400395,2026-01-22,2026-01,Organic App Store,Tier 1,35-44,Aggressive
NV400396,2026-01-23,2026-01,Influencer/Content,Tier 3,35-44,Moderate
NV400397,2026-01-05,2026-01,Paid Ads,Tier 2,25-34,Moderate
NV400398,2026-01-01,2026-01,Influencer/Content,Tier 2,25-34,Moderate
NV400399,2026-01-09,2026-01,Paid Ads,Tier 2,18-24,Moderate
NV400400,2026-01-09,2026-01,Referral,Tier 3,45-54,Aggressive
NV400401,2026-01-17,2026-01,Organic App Store,Tier 3,18-24,Aggressive
NV400402,2026-01-10,2026-01,Referral,Tier 1,35-44,Aggressive
NV400403,2026-01-26,2026-01,Organic App Store,Tier 1,35-44,Moderate
NV400404,2026-01-25,2026-01,Influencer/Content,Tier 1,25-34,Conservative
NV400405,2026-01-27,2026-01,Referral,Tier 3,18-24,Conservative
NV400406,2026-01-25,2026-01,Referral,Tier 3,25-34,Moderate
NV400407,2026-01-12,2026-01,Organic App Store,Tier 2,25-34,Aggressive
NV400408,2026-01-16,2026-01,Organic App Store,Tier 1,25-34,Conservative
NV400409,2026-01-27,2026-01,Referral,Tier 1,35-44,Conservative
NV400410,2026-01-29,2026-01,Referral,Tier 1,45-54,Moderate
NV400411,2026-01-15,2026-01,Paid Ads,Tier 3,35-44,Moderate
NV400412,2026-01-14,2026-01,Organic App Store,Tier 1,18-24,Moderate
NV400413,2026-01-01,2026-01,Organic App Store,Tier 2,35-44,Conservative
NV400414,2026-01-07,2026-01,Influencer/Content,Tier 2,25-34,Conservative
NV400415,2026-01-25,2026-01,Organic App Store,Tier 1,45-54,Moderate
NV400416,2026-01-17,2026-01,Paid Ads,Tier 2,25-34,Moderate
NV400417,2026-01-15,2026-01,Paid Ads,Tier 3,25-34,Moderate
NV400418,2026-01-16,2026-01,Organic App Store,Tier 1,25-34,Aggressive
NV400419,2026-01-08,2026-01,Paid Ads,Tier 1,25-34,Conservative
NV400420,2026-01-04,2026-01,Referral,Tier 3,45-54,Conservative
NV400421,2026-01-05,2026-01,Organic App Store,Tier 1,35-44,Aggressive
NV400422,2026-01-12,2026-01,Paid Ads,Tier 1,25-34,Conservative
NV400423,2026-01-17,2026-01,Paid Ads,Tier 1,35-44,Conservative
NV400424,2026-01-25,2026-01,Referral,Tier 2,18-24,Moderate
NV400425,2026-01-21,2026-01,Referral,Tier 2,18-24,Moderate
NV400426,2026-01-20,2026-01,Paid Ads,Tier 3,25-34,Conservative
NV400427,2026-01-30,2026-01,Organic App Store,Tier 2,18-24,Aggressive
NV400428,2026-01-27,2026-01,Influencer/Content,Tier 2,25-34,Aggressive
NV400429,2026-01-26,2026-01,Paid Ads,Tier 1,45-54,Conservative
NV400430,2026-01-20,2026-01,Organic App Store,Tier 2,45-54,Conservative
NV400431,2026-01-21,2026-01,Referral,Tier 2,35-44,Aggressive
NV400432,2026-01-05,2026-01,Referral,Tier 3,45-54,Aggressive
NV400433,2026-01-19,2026-01,Influencer/Content,Tier 2,18-24,Conservative
NV400434,2026-01-17,2026-01,Organic App Store,Tier 3,25-34,Conservative
NV400435,2026-01-05,2026-01,Influencer/Content,Tier 2,35-44,Moderate
NV400436,2026-01-14,2026-01,Organic App Store,Tier 1,25-34,Moderate
NV400437,2026-01-22,2026-01,Referral,Tier 2,18-24,Conservative
NV400438,2026-01-03,2026-01,Referral,Tier 1,35-44,Aggressive
NV400439,2026-01-08,2026-01,Organic App Store,Tier 3,35-44,Moderate
NV400440,2026-01-16,2026-01,Organic App Store,Tier 1,25-34,Moderate
NV400441,2026-01-15,2026-01,Influencer/Content,Tier 1,25-34,Moderate
NV400442,2026-01-17,2026-01,Influencer/Content,Tier 3,35-44,Moderate
NV400443,2026-01-28,2026-01,Organic App Store,Tier 2,35-44,Conservative
NV400444,2026-01-22,2026-01,Organic App Store,Tier 3,25-34,Aggressive
NV400445,2026-01-21,2026-01,Paid Ads,Tier 1,25-34,Aggressive
NV400446,2026-01-18,2026-01,Paid Ads,Tier 1,35-44,Aggressive
NV400447,2026-01-08,2026-01,Organic App Store,Tier 2,25-34,Aggressive
NV400448,2026-01-26,2026-01,Paid Ads,Tier 3,25-34,Moderate
NV400449,2026-01-22,2026-01,Organic App Store,Tier 2,35-44,Aggressive
NV400450,2026-01-24,2026-01,Organic App Store,Tier 2,45-54,Moderate
NV400451,2026-01-11,2026-01,Referral,Tier 1,45-54,Moderate
NV400452,2026-01-01,2026-01,Influencer/Content,Tier 1,35-44,Moderate
NV400453,2026-01-25,2026-01,Referral,Tier 1,45-54,Aggressive
NV400454,2026-01-20,2026-01,Referral,Tier 2,18-24,Aggressive
NV400455,2026-01-11,2026-01,Paid Ads,Tier 1,35-44,Aggressive
NV400456,2026-01-08,2026-01,Organic App Store,Tier 1,35-44,Moderate
NV400457,2026-01-21,2026-01,Organic App Store,Tier 3,35-44,Aggressive
NV400458,2026-01-19,2026-01,Referral,Tier 3,18-24,Moderate
NV400459,2026-01-12,2026-01,Referral,Tier 3,45-54,Conservative
NV400460,2026-01-24,2026-01,Paid Ads,Tier 1,55+,Moderate
NV400461,2026-01-03,2026-01,Influencer/Content,Tier 2,35-44,Conservative
NV400462,2026-01-16,2026-01,Organic App Store,Tier 2,35-44,Aggressive
NV400463,2026-01-01,2026-01,Paid Ads,Tier 2,18-24,Moderate
NV400464,2026-01-12,2026-01,Organic App Store,Tier 2,25-34,Moderate
NV400465,2026-01-07,2026-01,Organic App Store,Tier 2,25-34,Conservative
NV400466,2026-01-28,2026-01,Influencer/Content,Tier 3,18-24,Conservative
NV400467,2026-01-28,2026-01,Referral,Tier 3,25-34,Moderate
NV400468,2026-01-10,2026-01,Referral,Tier 1,25-34,Conservative
NV400469,2026-01-16,2026-01,Referral,Tier 1,18-24,Conservative
NV400470,2026-01-11,2026-01,Paid Ads,Tier 3,25-34,Aggressive
NV400471,2026-01-24,2026-01,Paid Ads,Tier 1,18-24,Moderate
NV400472,2026-01-02,2026-01,Influencer/Content,Tier 1,25-34,Moderate
NV400473,2026-01-15,2026-01,Influencer/Content,Tier 3,25-34,Aggressive
NV400474,2026-01-07,2026-01,Paid Ads,Tier 1,25-34,Aggressive
NV400475,2026-01-24,2026-01,Referral,Tier 1,25-34,Conservative
NV400476,2026-01-23,2026-01,Referral,Tier 1,45-54,Moderate
NV400477,2026-01-27,2026-01,Paid Ads,Tier 3,35-44,Aggressive
NV400478,2026-01-10,2026-01,Referral,Tier 2,45-54,Moderate
NV400479,2026-01-30,2026-01,Referral,Tier 1,35-44,Conservative
NV400480,2026-01-24,2026-01,Referral,Tier 3,25-34,Conservative
NV400481,2026-01-20,2026-01,Organic App Store,Tier 2,25-34,Conservative
NV400482,2026-01-24,2026-01,Referral,Tier 1,35-44,Conservative
NV400483,2026-01-13,2026-01,Organic App Store,Tier 1,25-34,Conservative
NV400484,2026-01-27,2026-01,Organic App Store,Tier 2,35-44,Conservative
NV400485,2026-01-13,2026-01,Organic App Store,Tier 1,35-44,Aggressive
NV400486,2026-01-16,2026-01,Referral,Tier 2,18-24,Aggressive
NV400487,2026-01-08,2026-01,Organic App Store,Tier 3,25-34,Conservative
NV400488,2026-01-28,2026-01,Referral,Tier 1,25-34,Moderate
NV400489,2026-01-29,2026-01,Influencer/Content,Tier 1,35-44,Conservative
NV400490,2026-01-24,2026-01,Paid Ads,Tier 3,45-54,Conservative
NV400491,2026-01-26,2026-01,Paid Ads,Tier 2,25-34,Moderate
NV400492,2026-01-09,2026-01,Paid Ads,Tier 3,25-34,Moderate
NV400493,2026-01-23,2026-01,Organic App Store,Tier 1,35-44,Conservative
NV400494,2026-01-19,2026-01,Referral,Tier 2,25-34,Aggressive
NV400495,2026-01-08,2026-01,Organic App Store,Tier 3,35-44,Conservative
NV400496,2026-01-16,2026-01,Referral,Tier 1,55+,Moderate
NV400497,2026-01-02,2026-01,Organic App Store,Tier 1,18-24,Aggressive
NV400498,2026-01-19,2026-01,Influencer/Content,Tier 1,45-54,Moderate
NV400499,2026-01-17,2026-01,Influencer/Content,Tier 2,35-44,Aggressive
NV400500,2026-01-30,2026-01,Paid Ads,Tier 1,18-24,Moderate
NV400501,2026-01-07,2026-01,Organic App Store,Tier 2,25-34,Conservative
NV400502,2026-01-29,2026-01,Organic App Store,Tier 2,18-24,Moderate
NV400503,2026-01-21,2026-01,Influencer/Content,Tier 1,18-24,Conservative
NV400504,2026-01-28,2026-01,Organic App Store,Tier 2,25-34,Conservative
NV400505,2026-01-02,2026-01,Organic App Store,Tier 1,18-24,Moderate
NV400506,2026-01-27,2026-01,Referral,Tier 3,35-44,Conservative
NV400507,2026-01-12,2026-01,Influencer/Content,Tier 3,18-24,Aggressive
NV400508,2026-01-02,2026-01,Organic App Store,Tier 1,45-54,Moderate
NV400509,2026-01-22,2026-01,Organic App Store,Tier 3,25-34,Moderate
NV400510,2026-01-28,2026-01,Influencer/Content,Tier 1,45-54,Moderate
NV400511,2026-01-13,2026-01,Paid Ads,Tier 2,35-44,Moderate
NV400512,2026-01-09,2026-01,Influencer/Content,Tier 1,25-34,Conservative
NV400513,2026-01-19,2026-01,Influencer/Content,Tier 2,45-54,Moderate
NV400514,2026-01-06,2026-01,Referral,Tier 1,25-34,Moderate
NV400515,2026-01-10,2026-01,Organic App Store,Tier 1,25-34,Aggressive
NV400516,2026-01-20,2026-01,Organic App Store,Tier 3,18-24,Conservative
NV400517,2026-01-14,2026-01,Organic App Store,Tier 2,25-34,Moderate
NV400518,2026-01-13,2026-01,Organic App Store,Tier 2,35-44,Moderate
NV400519,2026-01-28,2026-01,Paid Ads,Tier 1,35-44,Moderate
NV400520,2026-01-23,2026-01,Referral,Tier 3,45-54,Aggressive
NV400521,2026-01-27,2026-01,Referral,Tier 3,45-54,Moderate
NV400522,2026-01-05,2026-01,Influencer/Content,Tier 2,25-34,Moderate
NV400523,2026-01-24,2026-01,Paid Ads,Tier 2,35-44,Moderate
NV400524,2026-01-09,2026-01,Referral,Tier 2,25-34,Aggressive
NV400525,2026-01-12,2026-01,Influencer/Content,Tier 2,45-54,Moderate
NV400526,2026-01-22,2026-01,Organic App Store,Tier 1,25-34,Conservative
NV400527,2026-01-22,2026-01,Influencer/Content,Tier 1,35-44,Conservative
NV400528,2026-01-02,2026-01,Organic App Store,Tier 1,25-34,Moderate
NV400529,2026-01-17,2026-01,Influencer/Content,Tier 3,35-44,Moderate
NV400530,2026-01-03,2026-01,Organic App Store,Tier 2,45-54,Aggressive
NV400531,2026-01-06,2026-01,Influencer/Content,Tier 1,35-44,Conservative
NV400532,2026-01-29,2026-01,Organic App Store,Tier 1,25-34,Conservative
NV400533,2026-01-29,2026-01,Organic App Store,Tier 1,45-54,Conservative
NV400534,2026-01-15,2026-01,Referral,Tier 2,25-34,Moderate
NV400535,2026-01-09,2026-01,Organic App Store,Tier 1,45-54,Aggressive
NV400536,2026-01-03,2026-01,Paid Ads,Tier 3,35-44,Conservative
NV400537,2026-01-16,2026-01,Organic App Store,Tier 1,35-44,Conservative
NV400538,2026-01-28,2026-01,Organic App Store,Tier 1,25-34,Aggressive
NV400539,2026-01-29,2026-01,Referral,Tier 1,45-54,Moderate
NV400540,2026-01-04,2026-01,Referral,Tier 3,45-54,Moderate
NV400541,2026-01-21,2026-01,Organic App Store,Tier 1,35-44,Moderate
NV400542,2026-01-20,2026-01,Organic App Store,Tier 2,18-24,Conservative
NV400543,2026-01-29,2026-01,Organic App Store,Tier 1,45-54,Moderate
NV400544,2026-01-30,2026-01,Referral,Tier 1,18-24,Aggressive
NV400545,2026-01-28,2026-01,Organic App Store,Tier 1,25-34,Moderate
NV400546,2026-01-07,2026-01,Referral,Tier 2,35-44,Moderate
NV400547,2026-01-14,2026-01,Referral,Tier 1,25-34,Moderate
NV400548,2026-01-05,2026-01,Organic App Store,Tier 1,55+,Aggressive
NV400549,2026-01-14,2026-01,Organic App Store,Tier 1,25-34,Aggressive
NV400550,2026-01-05,2026-01,Paid Ads,Tier 2,18-24,Aggressive
NV400551,2026-01-19,2026-01,Organic App Store,Tier 1,25-34,Conservative
NV400552,2026-01-16,2026-01,Influencer/Content,Tier 1,35-44,Aggressive
NV400553,2026-01-25,2026-01,Influencer/Content,Tier 2,35-44,Moderate
NV400554,2026-01-08,2026-01,Paid Ads,Tier 1,18-24,Aggressive
NV400555,2026-01-08,2026-01,Referral,Tier 3,18-24,Moderate
NV400556,2026-01-13,2026-01,Influencer/Content,Tier 1,35-44,Aggressive
NV400557,2026-01-18,2026-01,Referral,Tier 2,55+,Moderate
NV400558,2026-01-18,2026-01,Influencer/Content,Tier 2,18-24,Conservative
NV400559,2026-01-02,2026-01,Referral,Tier 1,35-44,Aggressive
NV400560,2026-01-19,2026-01,Influencer/Content,Tier 3,25-34,Moderate
NV400561,2026-01-06,2026-01,Influencer/Content,Tier 2,18-24,Moderate
NV400562,2026-01-29,2026-01,Influencer/Content,Tier 2,25-34,Conservative
NV400563,2026-01-03,2026-01,Referral,Tier 3,25-34,Moderate
NV400564,2026-01-02,2026-01,Referral,Tier 3,18-24,Moderate
NV400565,2026-01-08,2026-01,Influencer/Content,Tier 2,35-44,Moderate
NV400566,2026-01-11,2026-01,Paid Ads,Tier 3,25-34,Conservative
NV400567,2026-01-07,2026-01,Referral,Tier 3,45-54,Moderate
NV400568,2026-01-05,2026-01,Referral,Tier 2,35-44,Moderate
NV400569,2026-01-25,2026-01,Paid Ads,Tier 3,25-34,Conservative
NV400570,2026-01-04,2026-01,Influencer/Content,Tier 2,25-34,Conservative
NV400571,2026-01-11,2026-01,Organic App Store,Tier 2,18-24,Conservative
NV400572,2026-01-17,2026-01,Referral,Tier 1,25-34,Aggressive
NV400573,2026-01-04,2026-01,Referral,Tier 2,45-54,Aggressive
NV400574,2026-01-14,2026-01,Referral,Tier 3,25-34,Moderate
NV400575,2026-01-05,2026-01,Paid Ads,Tier 1,45-54,Aggressive
NV400576,2026-01-16,2026-01,Organic App Store,Tier 2,18-24,Aggressive
NV400577,2026-01-28,2026-01,Organic App Store,Tier 1,25-34,Conservative
NV400578,2026-01-05,2026-01,Paid Ads,Tier 3,18-24,Conservative
NV400579,2026-01-12,2026-01,Influencer/Content,Tier 2,55+,Aggressive
NV400580,2026-01-06,2026-01,Paid Ads,Tier 1,35-44,Aggressive
NV400581,2026-01-25,2026-01,Paid Ads,Tier 2,45-54,Moderate
NV400582,2026-01-22,2026-01,Paid Ads,Tier 2,18-24,Conservative
NV400583,2026-01-09,2026-01,Influencer/Content,Tier 2,18-24,Moderate
NV400584,2026-01-30,2026-01,Referral,Tier 2,25-34,Conservative
NV400585,2026-01-09,2026-01,Influencer/Content,Tier 3,45-54,Aggressive
NV400586,2026-01-05,2026-01,Referral,Tier 1,25-34,Moderate
NV400587,2026-01-25,2026-01,Paid Ads,Tier 1,45-54,Moderate
NV400588,2026-01-09,2026-01,Referral,Tier 2,45-54,Moderate
NV400589,2026-01-08,2026-01,Referral,Tier 2,25-34,Aggressive
NV400590,2026-01-24,2026-01,Organic App Store,Tier 2,35-44,Conservative
NV400591,2026-01-28,2026-01,Referral,Tier 2,35-44,Moderate
NV400592,2026-01-20,2026-01,Referral,Tier 1,35-44,Moderate
NV400593,2026-01-19,2026-01,Organic App Store,Tier 2,25-34,Moderate
NV400594,2026-01-25,2026-01,Organic App Store,Tier 1,25-34,Aggressive
NV400595,2026-01-03,2026-01,Organic App Store,Tier 2,45-54,Moderate
NV400596,2026-01-10,2026-01,Referral,Tier 3,55+,Moderate
NV400597,2026-01-20,2026-01,Influencer/Content,Tier 1,25-34,Conservative
NV400598,2026-01-25,2026-01,Organic App Store,Tier 1,35-44,Aggressive
NV400599,2026-01-18,2026-01,Referral,Tier 1,18-24,Moderate
NV400600,2026-01-22,2026-01,Referral,Tier 2,45-54,Aggressive
NV400601,2026-01-12,2026-01,Influencer/Content,Tier 3,25-34,Conservative
NV400602,2026-01-18,2026-01,Influencer/Content,Tier 3,25-34,Conservative
NV400603,2026-01-21,2026-01,Paid Ads,Tier 1,45-54,Moderate
NV400604,2026-01-17,2026-01,Influencer/Content,Tier 2,25-34,Moderate
NV400605,2026-01-03,2026-01,Organic App Store,Tier 2,18-24,Moderate
NV400606,2026-01-30,2026-01,Influencer/Content,Tier 2,25-34,Conservative
NV400607,2026-01-18,2026-01,Organic App Store,Tier 1,25-34,Moderate
NV400608,2026-01-05,2026-01,Referral,Tier 3,18-24,Moderate
NV400609,2026-01-30,2026-01,Referral,Tier 1,18-24,Aggressive
NV400610,2026-01-06,2026-01,Organic App Store,Tier 2,25-34,Moderate
NV400611,2026-01-01,2026-01,Influencer/Content,Tier 1,45-54,Conservative
NV400612,2026-01-27,2026-01,Organic App Store,Tier 2,25-34,Aggressive
NV400613,2026-01-22,2026-01,Influencer/Content,Tier 1,35-44,Conservative
NV400614,2026-01-29,2026-01,Paid Ads,Tier 2,25-34,Conservative
NV400615,2026-01-16,2026-01,Referral,Tier 1,25-34,Moderate
NV400616,2026-01-08,2026-01,Influencer/Content,Tier 1,25-34,Moderate
NV400617,2026-01-27,2026-01,Referral,Tier 2,25-34,Moderate
NV400618,2026-01-18,2026-01,Referral,Tier 1,25-34,Moderate
NV400619,2026-01-08,2026-01,Paid Ads,Tier 1,18-24,Conservative
NV400620,2026-01-22,2026-01,Organic App Store,Tier 1,25-34,Moderate
NV400621,2026-01-01,2026-01,Referral,Tier 2,18-24,Aggressive
NV400622,2026-01-13,2026-01,Organic App Store,Tier 1,18-24,Aggressive
NV400623,2026-01-01,2026-01,Influencer/Content,Tier 3,25-34,Aggressive
NV400624,2026-01-13,2026-01,Influencer/Content,Tier 2,25-34,Moderate
NV400625,2026-01-13,2026-01,Paid Ads,Tier 3,35-44,Moderate
NV400626,2026-01-15,2026-01,Referral,Tier 3,25-34,Conservative
NV400627,2026-01-06,2026-01,Organic App Store,Tier 2,35-44,Moderate
NV400628,2026-01-15,2026-01,Organic App Store,Tier 2,25-34,Moderate
NV400629,2026-01-17,2026-01,Referral,Tier 1,35-44,Conservative
NV400630,2026-01-07,2026-01,Organic App Store,Tier 2,45-54,Conservative
NV400631,2026-01-12,2026-01,Organic App Store,Tier 2,25-34,Moderate
NV400632,2026-01-04,2026-01,Influencer/Content,Tier 1,55+,Moderate
NV400633,2026-01-10,2026-01,Organic App Store,Tier 3,35-44,Moderate
NV400634,2026-01-12,2026-01,Referral,Tier 2,18-24,Conservative
NV400635,2026-01-24,2026-01,Influencer/Content,Tier 1,25-34,Moderate
NV400636,2026-01-27,2026-01,Paid Ads,Tier 2,25-34,Conservative
NV400637,2026-01-03,2026-01,Influencer/Content,Tier 1,35-44,Aggressive
NV400638,2026-01-18,2026-01,Paid Ads,Tier 1,35-44,Aggressive
NV400639,2026-01-01,2026-01,Organic App Store,Tier 2,25-34,Moderate
NV400640,2026-01-09,2026-01,Organic App Store,Tier 1,45-54,Moderate
NV400641,2026-01-08,2026-01,Paid Ads,Tier 1,35-44,Moderate
NV400642,2026-01-09,2026-01,Paid Ads,Tier 2,18-24,Aggressive
NV400643,2026-01-07,2026-01,Influencer/Content,Tier 1,45-54,Moderate
NV400644,2026-01-23,2026-01,Paid Ads,Tier 2,35-44,Moderate
NV400645,2026-01-10,2026-01,Organic App Store,Tier 3,18-24,Moderate
NV400646,2026-01-12,2026-01,Influencer/Content,Tier 2,55+,Conservative
NV400647,2026-01-10,2026-01,Influencer/Content,Tier 1,45-54,Moderate
NV400648,2026-01-22,2026-01,Influencer/Content,Tier 3,25-34,Conservative
NV400649,2026-01-02,2026-01,Referral,Tier 2,25-34,Conservative
NV400650,2026-01-18,2026-01,Organic App Store,Tier 2,18-24,Aggressive
NV400651,2026-01-09,2026-01,Referral,Tier 1,35-44,Moderate
NV400652,2026-01-28,2026-01,Organic App Store,Tier 3,25-34,Moderate
NV400653,2026-01-22,2026-01,Organic App Store,Tier 2,25-34,Conservative
NV400654,2026-01-03,2026-01,Paid Ads,Tier 3,35-44,Conservative
NV400655,2026-01-01,2026-01,Organic App Store,Tier 2,35-44,Moderate
NV400656,2026-01-22,2026-01,Referral,Tier 1,18-24,Moderate
NV400657,2026-01-07,2026-01,Paid Ads,Tier 1,18-24,Moderate
NV400658,2026-01-09,2026-01,Organic App Store,Tier 2,35-44,Moderate
NV400659,2026-01-09,2026-01,Referral,Tier 3,25-34,Moderate
NV400660,2026-01-18,2026-01,Referral,Tier 1,18-24,Moderate
NV400661,2026-01-22,2026-01,Paid Ads,Tier 3,25-34,Moderate
NV400662,2026-01-21,2026-01,Referral,Tier 1,35-44,Aggressive
NV400663,2026-01-10,2026-01,Influencer/Content,Tier 3,25-34,Conservative
NV400664,2026-01-17,2026-01,Referral,Tier 2,25-34,Conservative
NV400665,2026-01-14,2026-01,Referral,Tier 2,25-34,Aggressive
NV400666,2026-01-26,2026-01,Organic App Store,Tier 2,25-34,Conservative
NV400667,2026-01-08,2026-01,Paid Ads,Tier 1,25-34,Conservative
NV400668,2026-01-01,2026-01,Referral,Tier 2,25-34,Moderate
NV400669,2026-01-11,2026-01,Organic App Store,Tier 1,45-54,Moderate
NV400670,2026-01-10,2026-01,Influencer/Content,Tier 2,25-34,Aggressive
NV400671,2026-01-28,2026-01,Organic App Store,Tier 1,18-24,Moderate
NV400672,2026-01-19,2026-01,Organic App Store,Tier 2,25-34,Conservative
NV400673,2026-01-29,2026-01,Paid Ads,Tier 3,25-34,Conservative
NV400674,2026-01-12,2026-01,Influencer/Content,Tier 3,18-24,Aggressive
NV400675,2026-01-22,2026-01,Referral,Tier 1,25-34,Moderate
NV400676,2026-01-29,2026-01,Referral,Tier 1,25-34,Moderate
NV400677,2026-01-12,2026-01,Referral,Tier 1,25-34,Conservative
NV400678,2026-01-26,2026-01,Referral,Tier 2,35-44,Moderate
NV400679,2026-01-07,2026-01,Paid Ads,Tier 1,25-34,Conservative
NV400680,2026-01-05,2026-01,Referral,Tier 3,25-34,Moderate
NV400681,2026-01-10,2026-01,Referral,Tier 2,25-34,Aggressive
NV400682,2026-01-14,2026-01,Organic App Store,Tier 1,25-34,Moderate
