investment_id,user_id,investment_date,product_type,investment_mode,amount_inr
700389,NV400708,2026-01-28,Mutual Fund - Equity,SIP,6418.84
700390,NV400709,2026-01-12,Mutual Fund - Debt,SIP,2512.56
700391,NV400710,2026-01-23,ETF,Lumpsum,14197.07
700392,NV400710,2026-07-10,Direct Stocks,Lumpsum,5723.67
700393,NV400716,2026-01-26,Mutual Fund - Debt,Lumpsum,7762.42
700394,NV400717,2026-01-27,Mutual Fund - Debt,SIP,4742.88
700395,NV400720,2026-01-03,Direct Stocks,Lumpsum,22284.28
700396,NV400725,2026-01-31,Mutual Fund - Equity,SIP,4636.28
700397,NV400726,2026-01-10,Mutual Fund - Hybrid,Lumpsum,7843.58
700398,NV400727,2026-01-08,Mutual Fund - Equity,SIP,1769.7
700399,NV400729,2026-01-15,ETF,SIP,2241.32
700400,NV400732,2026-01-15,Mutual Fund - Equity,SIP,2226.85
700401,NV400733,2026-01-16,Mutual Fund - Hybrid,SIP,1694.59
700402,NV400733,2026-04-05,Mutual Fund - Debt,SIP,5429.45
700403,NV400735,2026-01-19,Mutual Fund - Hybrid,SIP,2954.28
700404,NV400736,2026-01-19,Mutual Fund - Equity,SIP,2321.09
700405,NV400736,2026-07-01,Direct Stocks,SIP,2916.56
700406,NV400737,2026-01-18,Direct Stocks,Lumpsum,10130.3
700407,NV400739,2026-01-02,Mutual Fund - Hybrid,Lumpsum,15124.04
700408,NV400742,2026-01-23,Mutual Fund - Equity,SIP,3055.09
700409,NV400742,2026-06-08,Direct Stocks,SIP,988.67
700410,NV400743,2026-01-09,ETF,Lumpsum,6456.59
700411,NV400744,2026-01-07,Mutual Fund - Equity,Lumpsum,8238.27
700412,NV400745,2026-01-17,Mutual Fund - Hybrid,SIP,4183.85
700413,NV400745,2026-04-20,ETF,Lumpsum,8984.85
700414,NV400748,2026-01-19,Direct Stocks,Lumpsum,11803.07
700415,NV400748,2026-03-13,Mutual Fund - Equity,SIP,1070.44
700416,NV400750,2026-01-28,Mutual Fund - Hybrid,SIP,4626.19
700417,NV400750,2026-03-11,ETF,Lumpsum,2976.11
700418,NV400753,2026-01-10,Mutual Fund - Debt,SIP,11152.72
700419,NV400754,2026-01-13,Mutual Fund - Equity,Lumpsum,21380.51
700420,NV400759,2026-01-27,Mutual Fund - Hybrid,Lumpsum,7710.34
700421,NV400759,2026-06-27,Mutual Fund - Debt,SIP,5578.16
700422,NV400760,2026-01-12,Mutual Fund - Equity,SIP,3786.24
700423,NV400769,2026-01-04,Direct Stocks,SIP,2626.1
700424,NV400769,2026-06-26,Mutual Fund - Hybrid,Lumpsum,16082.05
700425,NV400771,2026-01-18,ETF,SIP,4184.31
700426,NV400771,2026-06-03,Mutual Fund - Hybrid,Lumpsum,6996.27
700427,NV400772,2026-01-05,Mutual Fund - Equity,SIP,7177.17
700428,NV400772,2026-04-05,ETF,Lumpsum,14455.31
700429,NV400773,2026-01-22,Mutual Fund - Equity,SIP,2596.78
700430,NV400778,2026-01-29,ETF,Lumpsum,5566.98
700431,NV400782,2026-01-19,Direct Stocks,SIP,3165.83
700432,NV400782,2026-04-25,Mutual Fund - Hybrid,Lumpsum,9470.02
700433,NV400787,2026-01-06,Mutual Fund - Hybrid,SIP,1017.62
700434,NV400788,2026-01-05,Mutual Fund - Equity,Lumpsum,12482.83
700435,NV400789,2026-01-25,Mutual Fund - Equity,Lumpsum,14922.4
700436,NV400789,2026-05-13,Mutual Fund - Debt,Lumpsum,8535.93
700437,NV400791,2026-01-31,Mutual Fund - Equity,SIP,2835.26
700438,NV400791,2026-03-05,ETF,Lumpsum,5837.92
700439,NV400801,2026-01-22,Direct Stocks,SIP,2235.31
700440,NV400808,2026-01-05,Mutual Fund - Hybrid,SIP,1576.09
700441,NV400809,2026-01-09,Mutual Fund - Equity,Lumpsum,11177.08
700442,NV400812,2026-01-11,Mutual Fund - Hybrid,SIP,2498.82
700443,NV400812,2026-07-04,Direct Stocks,SIP,2882.25
700444,NV400815,2026-01-31,Direct Stocks,SIP,2964.37
700445,NV400815,2026-05-14,ETF,Lumpsum,2606.36
700446,NV400823,2026-01-31,Mutual Fund - Equity,SIP,4240.71
700447,NV400823,2026-05-10,ETF,SIP,1299.58
700448,NV400824,2026-01-28,Mutual Fund - Debt,Lumpsum,15867.45
700449,NV400825,2026-01-08,Mutual Fund - Equity,SIP,946.22
700450,NV400826,2026-01-14,Direct Stocks,SIP,2121.8
700451,NV400826,2026-04-10,Mutual Fund - Equity,SIP,3144.2
700452,NV400827,2026-01-18,Mutual Fund - Equity,SIP,3519.2
700453,NV400836,2026-01-23,Direct Stocks,SIP,1969.95
700454,NV400837,2026-01-13,Mutual Fund - Equity,Lumpsum,17791.41
700455,NV400838,2026-01-15,Mutual Fund - Equity,Lumpsum,43556.96
700456,NV400841,2026-01-15,ETF,SIP,2441.79
700457,NV400842,2026-01-19,Mutual Fund - Equity,SIP,629.24
700458,NV400843,2026-01-20,Mutual Fund - Hybrid,SIP,1339.38
700459,NV400845,2026-01-06,Mutual Fund - Equity,Lumpsum,4256.53
700460,NV400851,2026-01-07,Mutual Fund - Equity,Lumpsum,17920.08
700461,NV400853,2026-01-25,ETF,SIP,1378.47
700462,NV400853,2026-02-14,Mutual Fund - Debt,SIP,3718.19
700463,NV400854,2026-01-04,Mutual Fund - Equity,SIP,2816.5
700464,NV400854,2026-04-28,Direct Stocks,Lumpsum,30506.8
700465,NV400858,2026-01-06,Mutual Fund - Hybrid,Lumpsum,3723.15
700466,NV400858,2026-04-13,ETF,Lumpsum,7103.81
700467,NV400862,2026-01-20,Direct Stocks,SIP,1327.44
700468,NV400864,2026-01-26,Mutual Fund - Equity,Lumpsum,6157.3
700469,NV400865,2026-01-29,Direct Stocks,SIP,1397.96
700470,NV400868,2026-01-08,Mutual Fund - Equity,Lumpsum,13256.8
700471,NV400869,2026-01-09,Direct Stocks,Lumpsum,7758.47
700472,NV400870,2026-01-15,Mutual Fund - Hybrid,SIP,3866.07
700473,NV400870,2026-06-02,Direct Stocks,SIP,4169.03
700474,NV400871,2026-01-13,Mutual Fund - Equity,SIP,4571.68
700475,NV400873,2026-01-08,Mutual Fund - Equity,Lumpsum,13776.56
700476,NV400875,2026-01-11,Mutual Fund - Hybrid,Lumpsum,14835.34
700477,NV400883,2026-01-22,Mutual Fund - Equity,Lumpsum,7113.76
700478,NV400886,2026-01-13,ETF,Lumpsum,16948.93
700479,NV400887,2026-01-30,Mutual Fund - Equity,SIP,3233.82
700480,NV400888,2026-01-23,Direct Stocks,SIP,2658.15
700481,NV400888,2026-05-16,ETF,Lumpsum,13231.82
700482,NV400894,2026-02-01,Mutual Fund - Hybrid,SIP,2863.7
700483,NV400897,2026-01-16,Mutual Fund - Equity,Lumpsum,16290.78
700484,NV400899,2026-01-28,Mutual Fund - Equity,SIP,3152.84
700485,NV400900,2026-01-20,Direct Stocks,Lumpsum,7518.7
700486,NV400900,2026-04-26,Mutual Fund - Equity,Lumpsum,18039.88
700487,NV400901,2026-01-19,Mutual Fund - Debt,Lumpsum,16219.81
700488,NV400904,2026-01-25,Direct Stocks,SIP,910.86
700489,NV400905,2026-01-07,Mutual Fund - Hybrid,Lumpsum,4912.41
700490,NV400906,2026-01-08,Mutual Fund - Equity,Lumpsum,10850.63
700491,NV400910,2026-01-28,Mutual Fund - Equity,SIP,5459.73
700492,NV400917,2026-01-04,Direct Stocks,Lumpsum,20013.0
700493,NV400917,2026-06-10,Mutual Fund - Debt,Lumpsum,8289.67
700494,NV400919,2026-01-11,Direct Stocks,SIP,8640.73
700495,NV400920,2026-01-23,Mutual Fund - Hybrid,Lumpsum,28754.7
700496,NV400922,2026-01-26,Direct Stocks,SIP,1908.17
700497,NV400926,2026-01-07,Mutual Fund - Equity,SIP,2593.9
700498,NV400926,2026-04-16,Direct Stocks,Lumpsum,5927.16
700499,NV400930,2026-01-14,Mutual Fund - Equity,SIP,3440.65
700500,NV400932,2026-01-04,ETF,SIP,2409.17
700501,NV400935,2026-01-09,Direct Stocks,Lumpsum,21408.36
700502,NV400935,2026-04-25,ETF,SIP,1386.78
700503,NV400942,2026-01-20,Direct Stocks,SIP,1301.62
700504,NV400944,2026-01-26,Mutual Fund - Equity,Lumpsum,9392.07
700505,NV400945,2026-01-10,ETF,SIP,8258.46
700506,NV400949,2026-01-22,Mutual Fund - Debt,SIP,1938.76
700507,NV400949,2026-04-19,Mutual Fund - Hybrid,Lumpsum,12545.76
700508,NV400951,2026-01-11,Mutual Fund - Equity,Lumpsum,13385.57
700509,NV400951,2026-05-31,Mutual Fund - Debt,SIP,2005.71
700510,NV400954,2026-01-23,Mutual Fund - Hybrid,SIP,1218.89
700511,NV400956,2026-01-16,Mutual Fund - Equity,SIP,818.47
700512,NV400964,2026-01-26,Mutual Fund - Equity,SIP,4220.14
700513,NV400964,2026-04-13,ETF,Lumpsum,21277.59
700514,NV400965,2026-01-31,Mutual Fund - Equity,SIP,3249.26
700515,NV400965,2026-05-14,ETF,Lumpsum,11124.39
700516,NV400966,2026-01-29,Mutual Fund - Debt,Lumpsum,7837.22
700517,NV400968,2026-01-22,Mutual Fund - Equity,SIP,2479.36
700518,NV400970,2026-01-30,ETF,SIP,3364.7
700519,NV400972,2026-01-23,Direct Stocks,SIP,5999.76
700520,NV400972,2026-06-27,ETF,SIP,5972.61
700521,NV400974,2026-01-26,Mutual Fund - Equity,Lumpsum,7995.28
700522,NV400974,2026-07-08,Mutual Fund - Hybrid,Lumpsum,10017.42
700523,NV400978,2026-01-27,Mutual Fund - Hybrid,SIP,1877.08
700524,NV400978,2026-04-20,Mutual Fund - Equity,SIP,3129.37
700525,NV400979,2026-01-23,Mutual Fund - Debt,SIP,3254.91
700526,NV400979,2026-04-09,Direct Stocks,Lumpsum,15125.22
700527,NV400980,2026-01-22,Mutual Fund - Debt,Lumpsum,9508.17
700528,NV400981,2026-01-07,Mutual Fund - Equity,SIP,2148.71
700529,NV400982,2026-01-19,ETF,Lumpsum,16813.63
700530,NV400982,2026-06-24,Direct Stocks,Lumpsum,14132.75
700531,NV400984,2026-01-01,Direct Stocks,Lumpsum,4081.93
700532,NV400985,2026-01-11,Direct Stocks,SIP,2495.06
700533,NV400985,2026-02-04,ETF,SIP,2612.15
700534,NV400987,2026-01-23,Mutual Fund - Debt,SIP,1796.38
700535,NV400991,2026-01-08,Mutual Fund - Equity,Lumpsum,6104.45
700536,NV400994,2026-01-10,Mutual Fund - Debt,Lumpsum,13656.26
700537,NV400995,2026-01-23,Mutual Fund - Equity,SIP,995.7
700538,NV400997,2026-01-25,Mutual Fund - Equity,Lumpsum,19516.92
700539,NV401005,2026-01-08,Mutual Fund - Hybrid,SIP,3468.76
700540,NV401005,2026-04-16,ETF,SIP,3169.04
700541,NV401006,2026-01-24,Mutual Fund - Equity,Lumpsum,9189.48
700542,NV401009,2026-01-19,Mutual Fund - Debt,SIP,2097.21
700543,NV401010,2026-01-31,Mutual Fund - Equity,SIP,4540.31
700544,NV401012,2026-02-02,Mutual Fund - Equity,Lumpsum,4642.1
700545,NV401015,2026-01-11,Mutual Fund - Debt,SIP,2228.37
700546,NV401016,2026-02-01,Mutual Fund - Equity,SIP,2227.57
700547,NV401022,2026-01-21,Mutual Fund - Hybrid,SIP,2492.66
700548,NV401024,2026-01-12,Mutual Fund - Equity,Lumpsum,8624.49
700549,NV401026,2026-01-03,Direct Stocks,SIP,3915.76
700550,NV401028,2026-01-03,Mutual Fund - Hybrid,Lumpsum,7599.68
700551,NV401034,2026-01-17,Direct Stocks,SIP,2417.91
700552,NV401034,2026-06-03,Mutual Fund - Hybrid,SIP,3152.11
700553,NV401036,2026-01-30,Mutual Fund - Debt,Lumpsum,8466.4
700554,NV401037,2026-02-04,Mutual Fund - Equity,SIP,3928.33
700555,NV401040,2026-01-14,Mutual Fund - Equity,SIP,2913.51
700556,NV401042,2026-01-16,Direct Stocks,SIP,1718.46
700557,NV401043,2026-01-26,Mutual Fund - Debt,Lumpsum,17108.16
700558,NV401051,2026-01-18,Mutual Fund - Hybrid,Lumpsum,8129.74
700559,NV401055,2026-01-25,Mutual Fund - Hybrid,Lumpsum,7362.44
700560,NV401056,2026-01-31,ETF,SIP,6536.06
700561,NV401061,2026-01-15,Mutual Fund - Equity,SIP,3377.88
700562,NV401066,2026-01-14,Mutual Fund - Equity,SIP,1398.97
700563,NV401067,2026-01-19,Mutual Fund - Debt,SIP,3418.96
700564,NV401067,2026-06-02,Mutual Fund - Equity,SIP,1058.5
700565,NV401072,2026-01-02,Mutual Fund - Hybrid,Lumpsum,7681.0
700566,NV401072,2026-02-23,Mutual Fund - Equity,SIP,1772.03
700567,NV401075,2026-01-31,Mutual Fund - Equity,Lumpsum,23540.95
700568,NV401075,2026-06-26,Direct Stocks,Lumpsum,5421.57
700569,NV401078,2026-01-12,Direct Stocks,SIP,3583.99
700570,NV401078,2026-06-17,Mutual Fund - Equity,SIP,1966.91
700571,NV401079,2026-01-12,Mutual Fund - Equity,SIP,3845.74
700572,NV401085,2026-01-24,Mutual Fund - Equity,SIP,1577.33
700573,NV401086,2026-01-03,Direct Stocks,Lumpsum,10579.14
700574,NV401086,2026-06-07,Mutual Fund - Hybrid,SIP,1744.06
700575,NV401089,2026-02-02,Direct Stocks,Lumpsum,12138.05
700576,NV401093,2026-01-03,Mutual Fund - Equity,SIP,1858.36
700577,NV401093,2026-03-14,Direct Stocks,SIP,1494.55
700578,NV401098,2026-01-23,Mutual Fund - Equity,Lumpsum,5535.4
700579,NV401100,2026-01-18,ETF,SIP,1909.63
700580,NV401101,2026-01-05,Mutual Fund - Equity,Lumpsum,4656.63
700581,NV401101,2026-02-23,Direct Stocks,Lumpsum,9818.28
700582,NV401102,2026-02-02,Direct Stocks,Lumpsum,9000.27
700583,NV401103,2026-01-17,Mutual Fund - Equity,SIP,2436.73
700584,NV401104,2026-02-03,Mutual Fund - Equity,SIP,2974.76
700585,NV401108,2026-01-24,Mutual Fund - Equity,SIP,3114.73
700586,NV401110,2026-01-13,ETF,SIP,2084.93
700587,NV401110,2026-04-18,Mutual Fund - Equity,SIP,6324.59
700588,NV401111,2026-01-27,Mutual Fund - Equity,SIP,1632.8
700589,NV401113,2026-01-24,Mutual Fund - Debt,SIP,1858.28
700590,NV401113,2026-03-04,Mutual Fund - Equity,SIP,4557.6
700591,NV401115,2026-01-20,Mutual Fund - Equity,Lumpsum,6523.51
700592,NV401120,2026-01-30,Mutual Fund - Equity,Lumpsum,27324.61
700593,NV401120,2026-07-28,Mutual Fund - Hybrid,Lumpsum,20412.56
700594,NV401124,2026-01-26,ETF,SIP,3054.83
700595,NV401124,2026-04-09,Mutual Fund - Equity,Lumpsum,6552.37
700596,NV401129,2026-01-12,Mutual Fund - Hybrid,Lumpsum,19483.24
700597,NV401132,2026-01-09,Mutual Fund - Equity,SIP,1484.68
700598,NV401133,2026-01-26,Mutual Fund - Equity,Lumpsum,7967.31
700599,NV401135,2026-01-06,Mutual Fund - Debt,SIP,7788.33
700600,NV401135,2026-06-04,Mutual Fund - Hybrid,Lumpsum,13846.46
700601,NV401136,2026-01-13,Mutual Fund - Equity,Lumpsum,18554.05
700602,NV401136,2026-03-24,Mutual Fund - Hybrid,SIP,2052.38
700603,NV401142,2026-01-10,Mutual Fund - Equity,SIP,4434.99
700604,NV401143,2026-01-15,Mutual Fund - Equity,SIP,1414.48
700605,NV401143,2026-06-06,Mutual Fund - Debt,Lumpsum,14898.0
700606,NV401144,2026-01-30,Mutual Fund - Equity,Lumpsum,14180.6
700607,NV401144,2026-05-26,Mutual Fund - Debt,Lumpsum,4523.13
700608,NV401145,2026-01-13,Mutual Fund - Equity,SIP,2358.01
700609,NV401146,2026-01-19,ETF,Lumpsum,12399.02
700610,NV401146,2026-06-24,Direct Stocks,Lumpsum,34102.66
700611,NV401147,2026-01-12,Mutual Fund - Debt,Lumpsum,18131.37
700612,NV401147,2026-06-10,ETF,Lumpsum,8806.47
700613,NV401151,2026-01-05,Mutual Fund - Equity,SIP,2227.29
700614,NV401151,2026-06-14,ETF,Lumpsum,4329.87
700615,NV401153,2026-01-27,ETF,SIP,3402.67
700616,NV401154,2026-01-23,Mutual Fund - Debt,Lumpsum,14155.07
700617,NV401158,2026-02-03,Mutual Fund - Equity,Lumpsum,4190.08
700618,NV401167,2026-01-08,Direct Stocks,SIP,1893.67
700619,NV401171,2026-01-21,Direct Stocks,SIP,3794.79
700620,NV401171,2026-07-17,Mutual Fund - Hybrid,SIP,1380.65
700621,NV401174,2026-01-26,Mutual Fund - Equity,Lumpsum,13117.14
700622,NV401176,2026-01-29,Mutual Fund - Debt,SIP,3998.84
700623,NV401176,2026-03-31,Mutual Fund - Equity,Lumpsum,9583.33
700624,NV401177,2026-01-09,Mutual Fund - Hybrid,SIP,5647.47
700625,NV401177,2026-03-04,Mutual Fund - Equity,SIP,3421.53
700626,NV401183,2026-01-20,Mutual Fund - Debt,SIP,1167.26
700627,NV401186,2026-01-11,Mutual Fund - Debt,Lumpsum,25732.15
700628,NV401186,2026-06-10,ETF,SIP,2863.73
700629,NV401188,2026-01-02,Mutual Fund - Equity,SIP,2282.98
700630,NV401190,2026-01-16,ETF,SIP,1153.15
700631,NV401191,2026-01-25,Mutual Fund - Equity,Lumpsum,5914.02
700632,NV401195,2026-01-09,Mutual Fund - Equity,SIP,2840.7
700633,NV401195,2026-05-16,Mutual Fund - Hybrid,SIP,867.7
700634,NV401196,2026-01-21,Mutual Fund - Equity,SIP,3031.47
700635,NV401197,2026-01-18,Mutual Fund - Equity,Lumpsum,26006.27
700636,NV401198,2026-01-21,Mutual Fund - Equity,Lumpsum,6973.36
700637,NV401203,2026-01-14,Direct Stocks,SIP,988.57
700638,NV401204,2026-01-11,Mutual Fund - Debt,Lumpsum,31294.42
700639,NV401205,2026-01-29,Direct Stocks,Lumpsum,9697.94
700640,NV401205,2026-03-14,Mutual Fund - Equity,SIP,5430.65
700641,NV401206,2026-01-30,Mutual Fund - Equity,SIP,3043.57
700642,NV401207,2026-01-31,Mutual Fund - Equity,Lumpsum,7689.08
700643,NV401209,2026-01-20,Mutual Fund - Equity,SIP,1992.24
700644,NV401211,2026-01-18,Mutual Fund - Equity,Lumpsum,26453.98
700645,NV401211,2026-05-23,Direct Stocks,Lumpsum,4271.08
700646,NV401212,2026-01-25,Mutual Fund - Equity,SIP,6615.64
700647,NV401213,2026-01-13,Direct Stocks,Lumpsum,41067.8
700648,NV401213,2026-02-22,ETF,Lumpsum,11706.68
700649,NV401214,2026-01-04,Direct Stocks,SIP,2066.01
700650,NV401217,2026-01-10,Mutual Fund - Equity,SIP,1501.22
700651,NV401220,2026-01-10,Mutual Fund - Equity,SIP,4810.31
700652,NV401222,2026-01-16,Mutual Fund - Equity,Lumpsum,30228.26
700653,NV401223,2026-01-14,Mutual Fund - Equity,SIP,5898.14
700654,NV401231,2026-01-10,Direct Stocks,Lumpsum,22564.52
700655,NV401234,2026-01-13,Mutual Fund - Debt,SIP,984.47
700656,NV401236,2026-01-30,ETF,SIP,1331.2
700657,NV401238,2026-01-29,Direct Stocks,Lumpsum,16963.36
700658,NV401238,2026-03-31,Mutual Fund - Equity,Lumpsum,12853.02
700659,NV401240,2026-01-25,Mutual Fund - Equity,SIP,10176.26
700660,NV401242,2026-01-28,Mutual Fund - Debt,SIP,5192.62
700661,NV401243,2026-01-23,Mutual Fund - Equity,SIP,2918.7
700662,NV401244,2026-01-28,Mutual Fund - Debt,SIP,2008.12
700663,NV401244,2026-03-07,Mutual Fund - Equity,SIP,1082.67
700664,NV401245,2026-01-14,Mutual Fund - Debt,Lumpsum,29013.73
700665,NV401247,2026-01-05,Mutual Fund - Equity,SIP,1426.08
700666,NV401248,2026-01-24,Mutual Fund - Hybrid,Lumpsum,15488.69
700667,NV401251,2026-01-27,Mutual Fund - Equity,SIP,1454.03
700668,NV401257,2026-01-27,Mutual Fund - Equity,Lumpsum,9917.64
700669,NV401257,2026-04-14,Mutual Fund - Hybrid,Lumpsum,8963.79
700670,NV401258,2026-01-31,Direct Stocks,SIP,2375.18
700671,NV401258,2026-06-19,Mutual Fund - Equity,Lumpsum,11228.85
700672,NV401259,2026-01-13,Mutual Fund - Hybrid,Lumpsum,10606.18
700673,NV401262,2026-01-21,Mutual Fund - Equity,SIP,1484.81
700674,NV401262,2026-02-10,Direct Stocks,SIP,3649.3
700675,NV401265,2026-01-09,Mutual Fund - Equity,SIP,2587.03
700676,NV401266,2026-01-13,ETF,SIP,1907.61
700677,NV401268,2026-01-12,Mutual Fund - Equity,Lumpsum,7885.83
700678,NV401270,2026-01-03,ETF,Lumpsum,13899.0
700679,NV401271,2026-01-23,Mutual Fund - Hybrid,SIP,3421.45
700680,NV401272,2026-01-06,Mutual Fund - Equity,Lumpsum,11246.16
700681,NV401275,2026-01-31,Direct Stocks,SIP,6733.56
700682,NV401275,2026-03-10,Mutual Fund - Hybrid,SIP,1117.01
700683,NV401277,2026-01-26,Mutual Fund - Equity,SIP,2270.15
700684,NV401281,2026-01-04,Mutual Fund - Debt,Lumpsum,24078.57
700685,NV401291,2026-01-20,Mutual Fund - Equity,SIP,5616.61
700686,NV401293,2026-01-04,Mutual Fund - Equity,SIP,1861.74
700687,NV401293,2026-04-18,Mutual Fund - Debt,SIP,2045.1
700688,NV401294,2026-01-08,Mutual Fund - Equity,SIP,2014.19
700689,NV401294,2026-04-03,Direct Stocks,Lumpsum,10633.97
700690,NV401299,2026-01-17,Direct Stocks,SIP,2222.66
700691,NV401300,2026-01-04,ETF,SIP,2891.54
700692,NV401301,2026-01-03,Mutual Fund - Hybrid,SIP,3229.78
700693,NV401304,2026-02-02,Mutual Fund - Hybrid,Lumpsum,18436.96
700694,NV401305,2026-01-14,Mutual Fund - Equity,SIP,4169.68
700695,NV401308,2026-01-22,Mutual Fund - Debt,SIP,3518.46
700696,NV401309,2026-01-09,Mutual Fund - Hybrid,SIP,2485.89
700697,NV401310,2026-01-19,Mutual Fund - Hybrid,SIP,5945.18
700698,NV401313,2026-01-06,Direct Stocks,Lumpsum,12016.24
700699,NV401316,2026-01-12,Mutual Fund - Hybrid,SIP,1154.57
700700,NV401320,2026-01-23,Mutual Fund - Equity,Lumpsum,9195.04
700701,NV401321,2026-01-25,Mutual Fund - Debt,SIP,2452.25
700702,NV401323,2026-01-04,Mutual Fund - Equity,SIP,1880.08
700703,NV401327,2026-01-31,Mutual Fund - Hybrid,SIP,1482.21
700704,NV401327,2026-03-28,ETF,SIP,1096.51
700705,NV401328,2026-01-25,Mutual Fund - Equity,SIP,4216.94
700706,NV401329,2026-01-04,Mutual Fund - Debt,SIP,3066.7
700707,NV401330,2026-01-09,Direct Stocks,SIP,3931.3
700708,NV401331,2026-01-16,Mutual Fund - Equity,SIP,3776.46
700709,NV401332,2026-02-04,Mutual Fund - Equity,SIP,2272.14
700710,NV401332,2026-06-01,ETF,Lumpsum,8905.39
700711,NV401334,2026-01-28,Mutual Fund - Debt,Lumpsum,11562.67
700712,NV401336,2026-01-28,Mutual Fund - Equity,SIP,3435.57
700713,NV401336,2026-04-21,Direct Stocks,Lumpsum,12461.49
700714,NV401337,2026-01-31,Mutual Fund - Debt,Lumpsum,9821.31
700715,NV401337,2026-05-07,Direct Stocks,SIP,2261.16
700716,NV401345,2026-01-31,Direct Stocks,SIP,5001.77
700717,NV401347,2026-01-06,Mutual Fund - Debt,Lumpsum,4158.42
700718,NV401349,2026-01-08,Mutual Fund - Hybrid,Lumpsum,6242.49
700719,NV401350,2026-01-08,Mutual Fund - Equity,SIP,1950.22
700720,NV401352,2026-01-13,Mutual Fund - Equity,Lumpsum,7989.02
700721,NV401352,2026-05-30,Mutual Fund - Debt,Lumpsum,18205.35
700722,NV401357,2026-01-21,Mutual Fund - Hybrid,SIP,4245.81
700723,NV401357,2026-06-11,ETF,Lumpsum,10166.92
700724,NV401358,2026-01-24,Mutual Fund - Equity,Lumpsum,12557.42
700725,NV401360,2026-01-15,Direct Stocks,SIP,2985.02
700726,NV401360,2026-05-05,Mutual Fund - Hybrid,Lumpsum,21727.28
700727,NV401362,2026-01-12,Mutual Fund - Equity,Lumpsum,8163.83
700728,NV401364,2026-01-24,Mutual Fund - Equity,SIP,3013.72
700729,NV401365,2026-01-15,Mutual Fund - Equity,Lumpsum,10385.93
700730,NV401365,2026-04-10,Mutual Fund - Hybrid,Lumpsum,5256.93
700731,NV401367,2026-01-18,ETF,SIP,786.18
700732,NV401367,2026-06-22,Direct Stocks,Lumpsum,71196.9
700733,NV401368,2026-01-29,Mutual Fund - Hybrid,Lumpsum,18549.76
700734,NV401370,2026-01-19,Mutual Fund - Equity,Lumpsum,16263.95
700735,NV401370,2026-03-19,Direct Stocks,SIP,1742.99
700736,NV401374,2026-01-16,Mutual Fund - Equity,Lumpsum,13177.37
700737,NV401377,2026-01-19,Mutual Fund - Equity,SIP,1542.61
700738,NV401378,2026-01-01,Mutual Fund - Hybrid,Lumpsum,11284.24
700739,NV401382,2026-01-16,Mutual Fund - Debt,SIP,2859.23
700740,NV401383,2026-01-27,Mutual Fund - Equity,SIP,2201.94
700741,NV401385,2026-01-20,Mutual Fund - Equity,SIP,6469.43
700742,NV401388,2026-01-03,Direct Stocks,SIP,1482.04
700743,NV401392,2026-01-21,Direct Stocks,SIP,4576.94
700744,NV401392,2026-07-06,ETF,Lumpsum,4627.87
700745,NV401394,2026-01-22,Mutual Fund - Debt,SIP,7437.79
700746,NV401395,2026-01-26,Mutual Fund - Equity,Lumpsum,46676.09
700747,NV401398,2026-01-07,Mutual Fund - Equity,SIP,5592.45
700748,NV401400,2026-01-24,Mutual Fund - Equity,Lumpsum,10504.51
700749,NV401402,2026-01-27,Mutual Fund - Equity,Lumpsum,13900.57
700750,NV401403,2026-01-17,Mutual Fund - Debt,Lumpsum,5979.21
700751,NV401406,2026-01-17,ETF,SIP,1789.04
700752,NV401414,2026-01-08,Direct Stocks,SIP,8146.68
700753,NV401414,2026-05-22,Mutual Fund - Hybrid,SIP,1268.15
700754,NV401415,2026-01-14,Direct Stocks,SIP,6718.64
700755,NV401415,2026-04-29,Mutual Fund - Equity,SIP,3452.33
700756,NV401416,2026-01-26,Mutual Fund - Debt,Lumpsum,15456.06
700757,NV401416,2026-04-11,Mutual Fund - Hybrid,SIP,5778.2
700758,NV401417,2026-01-24,Mutual Fund - Equity,Lumpsum,16620.17
700759,NV401418,2026-01-03,Mutual Fund - Debt,SIP,2855.47
700760,NV401421,2026-01-19,Mutual Fund - Equity,SIP,6363.44
700761,NV401427,2026-01-18,Mutual Fund - Hybrid,Lumpsum,9582.09
700762,NV401428,2026-01-10,Mutual Fund - Hybrid,SIP,3267.23
700763,NV401429,2026-01-20,Mutual Fund - Equity,SIP,1705.09
700764,NV401432,2026-01-16,Mutual Fund - Equity,SIP,4462.22
700765,NV401438,2026-01-13,Mutual Fund - Equity,SIP,2943.92
700766,NV401440,2026-01-07,Mutual Fund - Equity,Lumpsum,7832.35
700767,NV401440,2026-03-10,Direct Stocks,Lumpsum,13433.0
700768,NV401441,2026-01-02,ETF,Lumpsum,7787.77
700769,NV401442,2026-01-16,Mutual Fund - Debt,SIP,4511.08
700770,NV401443,2026-01-04,Mutual Fund - Equity,SIP,1935.8
700771,NV401444,2026-01-19,Mutual Fund - Hybrid,Lumpsum,16244.31
700772,NV401444,2026-02-08,Mutual Fund - Equity,Lumpsum,3241.72
